359,40.0
1236,55.0
261,45.0
1920,60.0
1789,62.5
1267,55.0
1061,45.0
976,45.0
2797,52.5
1121,60.0
3020,52.5
1096,57.5
2982,20.0
3388,60.0
3090,62.5
478,50.0
2234,40.0
168,47.5
2993,20.0
903,32.5
2822,50.0
275,NA
2965,50.0
963,42.5
1369,25.0
284,42.5
964,40.0
2443,32.5
2773,50.0
2860,22.5
2462,65.0
2931,47.5
964,40.0
1927,52.5
3360,NA
44,75.0
789,35.0
2514,72.5
2352,NA
2349,32.5
1744,50.0
85,NA
236,NA
2939,57.5
866,57.5
1501,62.5
807,35.0
3435,65.0
498,47.5
1104,35.0
1628,50.0
825,52.5
886,62.5
1734,37.5
13,30.0
469,42.5
3082,NA
1208,42.5
735,47.5
1205,40.0
3097,62.5
374,50.0
444,35.0
1822,50.0
2407,75.0
505,NA
1102,40.0
2126,50.0
2337,60.0
1489,30.0
2817,57.5
2792,50.0
111,62.5
3132,40.0
2301,57.5
515,17.5
3183,45.0
2966,37.5
1114,45.0
477,37.5
420,60.0
2204,37.5
3412,42.5
3326,55.0
38,40.0
2362,60.0
3344,40.0
1941,55.0
2030,22.5
857,42.5
2225,40.0
1260,40.0
2252,NA
2634,30.0
268,NA
3463,35.0
3439,60.0
3461,65.0
2544,35.0
595,67.5
3076,55.0
3369,35.0
1873,42.5
781,67.5
560,32.5
189,40.0
2208,40.0
1445,37.5
2782,62.5
1940,30.0
1211,30.0
3477,52.5
1429,40.0
2863,55.0
447,30.0
2936,32.5
1966,45.0
2425,25.0
2385,NA
2097,57.5
97,55.0
2802,52.5
2300,NA
3278,42.5
1404,35.0
1770,70.0
3385,37.5
1831,52.5
654,57.5
1648,37.5
1249,42.5
1450,40.0
662,57.5
3316,47.5
834,42.5
2595,50.0
2277,65.0
777,40.0
940,62.5
3193,52.5
990,35.0
3156,37.5
2909,42.5
2532,NA
2244,NA
793,77.5
3252,60.0
626,60.0
2809,50.0
1799,70.0
2999,47.5
106,52.5
2034,42.5
3076,55.0
2856,NA
1114,45.0
1030,55.0
3276,52.5
1442,47.5
924,55.0
2127,62.5
2456,57.5
2624,55.0
2721,50.0
2061,57.5
863,37.5
163,62.5
1447,52.5
1494,35.0
1652,55.0
929,55.0
1366,52.5
3296,NA
2174,45.0
485,52.5
2646,37.5
2144,47.5
2901,30.0
889,NA
877,50.0
2959,65.0
2399,47.5
1939,55.0
228,25.0
125,50.0
3226,55.0
1884,NA
1266,35.0
2614,32.5
1726,27.5
1150,65.0
2708,17.5
1337,32.5
438,NA
294,60.0
2365,25.0
31,47.5
1460,30.0
1597,65.0
3268,30.0
1058,NA
1222,42.5
2861,25.0
677,35.0
1064,47.5
1299,60.0
3125,35.0
1942,42.5
2952,65.0
133,52.5
2170,45.0
2993,20.0
2812,60.0
2120,50.0
604,47.5
708,60.0
1659,37.5
1580,NA
1911,NA
2109,50.0
2544,35.0
3225,40.0
2391,50.0
1223,40.0
3302,67.5
1588,45.0
3254,67.5
372,35.0
2729,47.5
643,32.5
2669,65.0
1035,42.5
2020,30.0
427,62.5
1579,30.0
1756,45.0
675,72.5
54,60.0
1007,32.5
1300,32.5
191,NA
3456,50.0
3339,50.0
816,67.5
550,65.0
557,47.5
878,42.5
29,40.0
632,67.5
1509,62.5
3362,37.5
2784,55.0
1165,75.0
460,37.5
1591,42.5
850,12.5
277,57.5
3057,32.5
2693,45.0
2610,37.5
1641,22.5
1007,32.5
2591,72.5
3170,40.0
3318,47.5
1843,37.5
1225,47.5
1867,47.5
1119,25.0
1829,37.5
2041,37.5
2592,45.0
2341,40.0
318,60.0
366,50.0
1472,60.0
2111,50.0
1921,50.0
2758,60.0
2815,NA
1533,35.0
2805,40.0
2991,52.5
868,42.5
548,NA
1151,35.0
2947,NA
2376,37.5
785,NA
663,45.0
1859,NA
1741,52.5
371,40.0
1870,65.0
2377,27.5
2660,45.0
625,32.5
2851,37.5
3367,22.5
1234,30.0
854,50.0
3389,30.0
2306,NA
2476,52.5
2869,47.5
1239,22.5
236,NA
2952,65.0
2803,62.5
979,60.0
3267,52.5
3210,NA
1636,45.0
2976,52.5
2067,45.0
2227,35.0
1522,55.0
3090,62.5
2796,17.5
293,52.5
2606,55.0
1312,NA
2340,62.5
3368,35.0
2565,45.0
1964,37.5
2749,30.0
3123,NA
2868,70.0
2913,65.0
2918,67.5
2333,50.0
3456,50.0
1175,60.0
1956,20.0
876,42.5
1523,42.5
3187,42.5
2666,47.5
2730,NA
2076,37.5
1046,70.0
2869,47.5
137,60.0
561,60.0
913,32.5
2283,37.5
3326,55.0
952,45.0
1985,NA
2695,55.0
1162,45.0
2031,27.5
464,60.0
198,35.0
2390,45.0
483,60.0
1253,70.0
335,27.5
185,40.0
2252,NA
1925,55.0
1910,55.0
64,75.0
881,67.5
2350,47.5
3194,45.0
1493,45.0
2747,67.5
1087,47.5
454,37.5
2898,35.0
879,NA
153,40.0
3107,52.5
2656,35.0
3315,32.5
2017,32.5
2663,37.5
2657,52.5
1513,50.0
3327,60.0
2860,22.5
841,27.5
2820,37.5
3151,60.0
648,55.0
2348,42.5
2882,37.5
2769,72.5
539,27.5
1576,42.5
396,62.5
3301,40.0
2024,57.5
3246,NA
2404,47.5
1316,32.5
944,42.5
1575,65.0
2818,67.5
2894,42.5
3052,52.5
3099,40.0
3277,40.0
2015,57.5
2445,32.5
324,52.5
1560,47.5
1653,70.0
1257,47.5
2296,40.0
2136,55.0
2092,25.0
2314,30.0
1164,32.5
682,45.0
2490,40.0
2122,57.5
2124,60.0
2533,52.5
2024,57.5
114,57.5
516,37.5
1667,50.0
159,35.0
1133,30.0
1132,30.0
2660,45.0
2323,40.0
1972,42.5
1842,57.5
3375,17.5
2734,52.5
2381,NA
2449,57.5
3248,42.5
1856,55.0
3366,30.0
3211,35.0
3052,52.5
3483,30.0
3004,55.0
2745,NA
2441,50.0
2638,47.5
50,62.5
3081,45.0
1787,52.5
166,55.0
2733,30.0
1340,37.5
2571,50.0
2331,65.0
2616,32.5
1255,45.0
489,50.0
1660,50.0
470,42.5
3100,NA
1456,60.0
2816,17.5
2536,70.0
739,47.5
1557,40.0
224,62.5
3452,42.5
1788,42.5
3138,47.5
2430,62.5
2811,57.5
804,30.0
1409,37.5
1111,62.5
2577,77.5
664,62.5
3325,57.5
1862,45.0
764,65.0
249,37.5
32,52.5
10,50.0
3327,60.0
1782,27.5
2927,55.0
755,55.0
2358,60.0
1154,35.0
827,62.5
1360,67.5
1932,40.0
776,27.5
1547,40.0
2116,30.0
2618,60.0
1304,45.0
155,52.5
875,17.5
2180,57.5
605,60.0
743,35.0
406,52.5
2480,60.0
2162,30.0
26,37.5
1385,NA
698,30.0
2094,25.0
2025,70.0
1957,52.5
1613,NA
786,62.5
692,52.5
3394,45.0
22,15.0
3394,45.0
2110,40.0
1563,40.0
58,52.5
1499,52.5
287,60.0
3102,52.5
479,65.0
1204,32.5
519,57.5
3323,65.0
167,57.5
3407,50.0
2307,30.0
2521,27.5
2532,NA
2112,57.5
1747,27.5
3091,45.0
223,50.0
2110,40.0
2237,65.0
2821,60.0
3150,35.0
2152,27.5
1383,30.0
3384,NA
1139,42.5
1326,NA
2119,37.5
2021,67.5
1189,42.5
835,52.5
1707,32.5
224,62.5
2208,40.0
286,52.5
3492,47.5
704,65.0
1720,52.5
2510,65.0
1288,45.0
1267,55.0
1720,52.5
3430,40.0
2870,NA
2568,60.0
2133,35.0
1940,30.0
1458,35.0
1868,65.0
2161,70.0
1387,57.5
2990,50.0
276,67.5
1128,45.0
2701,72.5
1986,47.5
1708,60.0
3010,62.5
351,47.5
1894,25.0
2751,45.0
1719,60.0
3173,45.0
3255,70.0
917,42.5
512,55.0
660,42.5
3017,42.5
244,50.0
3168,40.0
1244,65.0
2867,27.5
2450,65.0
176,35.0
2931,47.5
3277,40.0
773,30.0
2473,65.0
2087,45.0
2362,60.0
624,60.0
1411,50.0
2380,62.5
3457,40.0
2015,57.5
3488,57.5
3427,47.5
1953,45.0
2879,50.0
2877,NA
1351,22.5
2972,57.5
2638,47.5
1801,NA
2091,42.5
2517,52.5
385,62.5
2175,62.5
753,40.0
2747,67.5
2385,NA
1950,55.0
1359,67.5
3210,NA
990,35.0
1317,37.5
3128,45.0
3133,45.0
2345,35.0
1372,42.5
1580,NA
1305,45.0
2738,NA
3187,42.5
2755,37.5
1235,52.5
1982,42.5
2181,45.0
1507,45.0
2778,50.0
2563,40.0
1468,30.0
2831,60.0
1999,45.0
2631,57.5
2806,72.5
3409,65.0
3471,37.5
1142,72.5
232,55.0
567,32.5
2289,50.0
279,37.5
2114,55.0
140,NA
601,NA
1828,42.5
842,25.0
1934,45.0
2890,57.5
445,37.5
3396,47.5
2032,55.0
1750,35.0
2395,67.5
3067,45.0
667,62.5
600,50.0
1481,62.5
1726,27.5
3352,55.0
2368,NA
3184,35.0
3306,42.5
978,37.5
664,62.5
755,55.0
2260,27.5
528,57.5
865,27.5
694,62.5
1944,NA
3433,NA
689,30.0
2259,42.5
170,47.5
1791,27.5
3175,NA
1055,62.5
2970,NA
1312,NA
633,40.0
1018,45.0
1483,55.0
2195,65.0
2019,52.5
1818,45.0
3015,45.0
2768,47.5
576,60.0
1301,37.5
1271,27.5
969,42.5
2653,NA
3365,15.0
879,NA
1137,55.0
3422,57.5
1448,65.0
1547,40.0
1780,37.5
3399,32.5
926,67.5
165,30.0
3371,57.5
3223,60.0
1863,35.0
2604,55.0
196,42.5
3191,65.0
679,45.0
3207,62.5
3490,40.0
231,27.5
395,55.0
980,65.0
1579,30.0
2908,42.5
334,45.0
2472,32.5
740,37.5
2625,32.5
1001,62.5
3146,60.0
503,NA
1174,40.0
1577,45.0
349,40.0
1626,62.5
3281,45.0
3030,NA
529,32.5
3180,27.5
2018,42.5
1354,32.5
2608,50.0
2941,62.5
2914,NA
110,62.5
1661,57.5
1926,30.0
32,52.5
2276,72.5
1316,32.5
1484,50.0
550,65.0
409,60.0
2862,57.5
1028,45.0
2484,55.0
1591,42.5
3182,62.5
805,55.0
2623,25.0
150,60.0
506,62.5
3149,50.0
957,35.0
1382,62.5
2951,62.5
1864,55.0
2975,55.0
1001,62.5
1886,17.5
3087,60.0
1541,32.5
910,45.0
1954,32.5
3261,55.0
847,50.0
420,60.0
3160,45.0
393,42.5
2266,52.5
1596,57.5
1646,35.0
761,30.0
1526,65.0
1421,52.5
2827,NA
1361,50.0
2188,57.5
2239,45.0
3388,60.0
1840,45.0
2124,60.0
847,50.0
820,42.5
2628,62.5
89,22.5
1245,77.5
209,67.5
2897,35.0
1808,47.5
1443,47.5
1997,22.5
450,32.5
2649,47.5
1591,42.5
1318,50.0
3367,22.5
3126,42.5
245,40.0
2411,42.5
1002,45.0
364,57.5
2064,42.5
809,57.5
1291,62.5
1340,37.5
1758,45.0
2652,NA
3362,37.5
427,62.5
2535,47.5
1052,47.5
814,20.0
262,NA
2230,35.0
499,52.5
1707,32.5
1033,45.0
190,30.0
655,25.0
769,NA
2985,62.5
3009,50.0
180,45.0
3101,32.5
439,37.5
2529,42.5
2272,37.5
3144,52.5
2199,70.0
2774,37.5
2083,47.5
844,40.0
1994,47.5
3176,30.0
1704,65.0
935,42.5
3349,40.0
167,57.5
3232,32.5
3496,50.0
1763,77.5
1427,47.5
137,60.0
1228,45.0
2302,57.5
2962,37.5
1883,NA
861,32.5
866,57.5
1849,47.5
1220,55.0
181,40.0
54,60.0
2685,50.0
127,60.0
2011,50.0
1176,77.5
3206,32.5
2687,42.5
190,30.0
1997,22.5
2891,50.0
906,NA
2012,NA
2377,27.5
2120,50.0
2703,62.5
728,55.0
1161,72.5
571,32.5
1677,27.5
3100,NA
877,50.0
2854,37.5
529,32.5
2172,37.5
3246,NA
3070,40.0
3452,42.5
3103,35.0
891,50.0
2335,20.0
2305,60.0
1559,40.0
1498,37.5
2647,45.0
1295,62.5
2798,55.0
1691,NA
792,37.5
2837,47.5
2899,55.0
327,60.0
2493,47.5
1730,35.0
1421,52.5
2932,55.0
1783,62.5
487,NA
992,55.0
545,NA
1000,30.0
631,45.0
449,20.0
1757,40.0
2267,25.0
1214,20.0
1144,70.0
3139,47.5
1833,NA
3355,55.0
474,42.5
2264,42.5
2027,NA
1539,40.0
2775,27.5
314,62.5
1537,40.0
904,55.0
3161,40.0
2162,30.0
2801,60.0
1066,50.0
765,57.5
121,67.5
395,55.0
403,NA
2121,35.0
1930,27.5
3174,35.0
2582,60.0
2864,45.0
2538,37.5
1165,75.0
382,47.5
1134,35.0
381,55.0
951,57.5
948,72.5
869,57.5
2461,57.5
1721,32.5
2743,NA
2079,12.5
1054,NA
3442,47.5
3089,40.0
1927,52.5
2397,40.0
3053,45.0
912,60.0
1627,65.0
1694,30.0
1713,67.5
907,45.0
921,32.5
29,40.0
2132,37.5
542,NA
1532,50.0
2113,55.0
2696,65.0
2228,52.5
2379,67.5
1002,45.0
69,35.0
563,65.0
1888,47.5
2879,50.0
425,37.5
195,37.5
608,40.0
3497,40.0
1931,32.5
2060,52.5
2722,60.0
1777,47.5
3183,45.0
3468,52.5
2330,37.5
2026,NA
737,50.0
356,22.5
1174,40.0
392,NA
3215,22.5
536,50.0
103,62.5
2759,20.0
2317,35.0
3347,67.5
1263,50.0
2316,NA
2727,30.0
78,NA
2432,37.5
1820,52.5
2575,50.0
2157,47.5
2220,37.5
2957,NA
2985,62.5
552,65.0
2250,60.0
1558,17.5
871,NA
2075,67.5
2942,45.0
1038,47.5
186,65.0
3089,40.0
3029,35.0
1745,32.5
3275,47.5
1097,55.0
2841,50.0
2085,30.0
2263,25.0
3042,62.5
2663,37.5
147,55.0
2786,42.5
1471,57.5
690,NA
876,42.5
702,NA
387,NA
3491,47.5
2376,37.5
2766,25.0
1685,52.5
2056,52.5
941,40.0
1389,57.5
2615,57.5
452,40.0
3005,42.5
3203,30.0
62,40.0
970,NA
324,52.5
613,42.5
2657,52.5
225,72.5
1163,60.0
3315,32.5
2561,22.5
2448,20.0
612,47.5
597,NA
2968,32.5
2752,30.0
118,35.0
2189,40.0
2972,57.5
279,37.5
66,37.5
3059,70.0
3243,37.5
352,30.0
3033,57.5
2373,NA
90,32.5
480,60.0
2689,35.0
1929,32.5
1880,47.5
1627,65.0
1384,55.0
230,40.0
1126,27.5
2249,37.5
3500,50.0
2238,60.0
2944,35.0
881,67.5
2273,47.5
815,35.0
971,50.0
1200,NA
1473,62.5
2329,22.5
2634,30.0
2940,NA
2802,52.5
2408,35.0
767,32.5
3118,52.5
1153,40.0
777,40.0
1103,52.5
176,35.0
2845,NA
1310,25.0
1757,40.0
2038,65.0
2452,45.0
1464,47.5
3217,25.0
2219,50.0
1352,62.5
2964,NA
979,60.0
558,37.5
2835,77.5
275,NA
3224,32.5
2146,37.5
1759,62.5
3219,52.5
1147,42.5
873,32.5
3148,55.0
1286,37.5
1487,55.0
975,NA
2274,37.5
2853,15.0
2004,50.0
187,70.0
357,30.0
2088,65.0
771,35.0
437,62.5
2793,35.0
169,42.5
669,27.5
3476,50.0
3250,NA
942,NA
2639,45.0
2370,57.5
3424,35.0
2347,42.5
808,65.0
1798,47.5
3258,30.0
169,42.5
1892,47.5
113,NA
1761,75.0
3279,62.5
141,62.5
183,22.5
1901,52.5
2504,NA
2861,25.0
3035,45.0
3208,NA
844,40.0
2840,17.5
3073,47.5
2679,42.5
1488,NA
3387,45.0
2574,32.5
1281,47.5
3458,30.0
1173,37.5
948,72.5
1584,72.5
1497,40.0
775,22.5
2660,45.0
1529,47.5
520,52.5
3397,62.5
2546,NA
920,25.0
1110,37.5
2534,70.0
1238,42.5
1729,40.0
2166,62.5
2681,40.0
3159,67.5
768,30.0
2707,72.5
883,67.5
2255,57.5
1460,30.0
228,25.0
114,57.5
1917,30.0
3184,35.0
2541,32.5
2245,55.0
1294,50.0
1195,75.0
2257,30.0
386,25.0
2615,57.5
2667,37.5
2317,35.0
2813,52.5
999,45.0
404,35.0
2824,22.5
1053,NA
2930,70.0
1534,55.0
2498,60.0
1658,37.5
778,72.5
3451,60.0
237,67.5
1510,52.5
1753,27.5
623,40.0
1097,55.0
2836,32.5
1919,50.0
679,45.0
362,57.5
2600,NA
701,NA
2601,35.0
2567,47.5
1182,2.5
52,47.5
222,55.0
1958,65.0
2858,45.0
2886,52.5
2520,50.0
385,62.5
1430,32.5
1289,30.0
2175,62.5
1600,50.0
301,60.0
445,37.5
2307,30.0
701,NA
3481,50.0
2579,60.0
983,65.0
2284,NA
2427,52.5
1728,37.5
2041,37.5
1979,65.0
2359,47.5
2995,32.5
1875,37.5
2046,62.5
172,65.0
1375,50.0
1682,32.5
2207,57.5
1324,60.0
1689,55.0
1919,50.0
3151,60.0
1630,55.0
3021,NA
1873,42.5
3056,NA
538,70.0
3070,40.0
666,27.5
1045,NA
2183,27.5
1227,32.5
696,35.0
1524,70.0
96,67.5
3279,62.5
2292,35.0
277,57.5
572,57.5
1680,40.0
1582,62.5
950,37.5
3499,32.5
130,45.0
2200,65.0
1036,30.0
2841,50.0
3417,35.0
449,20.0
839,NA
2853,15.0
710,52.5
2655,72.5
2724,42.5
1664,55.0
1806,NA
1495,57.5
1903,47.5
1187,40.0
1792,37.5
1930,27.5
2334,27.5
2585,57.5
2229,55.0
2155,47.5
507,NA
235,50.0
1628,50.0
1339,35.0
3442,47.5
2781,55.0
2697,NA
2125,30.0
3160,45.0
2003,60.0
2069,NA
1716,60.0
1502,NA
634,40.0
987,62.5
744,47.5
108,42.5
3105,57.5
1737,60.0
2678,32.5
656,57.5
527,52.5
252,67.5
1922,47.5
113,NA
1949,NA
2346,52.5
1989,40.0
2354,65.0
2974,NA
1587,52.5
1966,45.0
2399,47.5
1364,55.0
1976,47.5
171,30.0
2906,62.5
1238,42.5
2463,NA
3433,NA
641,37.5
2914,NA
2635,37.5
156,40.0
1577,45.0
3085,45.0
1320,30.0
377,47.5
1120,55.0
201,50.0
719,50.0
3345,65.0
87,72.5
3007,60.0
379,30.0
1071,NA
1825,NA
2165,55.0
732,30.0
2344,50.0
1104,35.0
2011,50.0
904,55.0
1799,70.0
644,52.5
993,42.5
3113,40.0
2136,55.0
621,55.0
1933,40.0
1122,45.0
1523,42.5
180,45.0
3092,42.5
1246,50.0
437,62.5
995,50.0
2666,47.5
2937,52.5
2172,37.5
1522,55.0
3218,60.0
2198,NA
444,35.0
2630,55.0
2580,40.0
1871,32.5
1228,45.0
3268,30.0
829,NA
2074,40.0
1535,52.5
3203,30.0
2453,47.5
293,52.5
3381,42.5
2770,57.5
2336,50.0
2785,47.5
2237,65.0
522,40.0
1748,NA
1402,50.0
729,45.0
1189,42.5
1795,72.5
1836,55.0
493,42.5
2531,67.5
163,62.5
2369,50.0
2665,55.0
1143,45.0
1959,65.0
105,72.5
1053,NA
1897,35.0
1082,NA
2193,30.0
305,72.5
3309,57.5
1381,40.0
1851,55.0
1313,37.5
3482,NA
3266,32.5
1017,57.5
2122,57.5
1215,40.0
386,25.0
1853,52.5
1206,NA
157,55.0
1441,50.0
2280,47.5
1327,55.0
2686,32.5
1070,NA
1757,40.0
1715,50.0
2313,60.0
3362,37.5
2141,50.0
301,60.0
2223,70.0
1565,57.5
1987,27.5
3429,40.0
1216,42.5
208,40.0
1780,37.5
1083,42.5
2476,52.5
137,60.0
1173,37.5
3041,55.0
972,42.5
1121,60.0
2471,80.0
143,22.5
2805,40.0
1634,35.0
3242,35.0
830,45.0
1814,67.5
2874,NA
770,37.5
3052,52.5
1334,45.0
3268,30.0
2486,62.5
1739,45.0
1594,45.0
2206,57.5
2452,45.0
3227,57.5
1370,45.0
3454,25.0
660,42.5
2111,50.0
2310,NA
2491,62.5
2737,55.0
2427,52.5
727,27.5
55,37.5
2140,65.0
748,52.5
575,50.0
1331,52.5
2562,52.5
3195,47.5
2842,32.5
2197,45.0
2090,50.0
1727,47.5
205,40.0
921,32.5
3480,20.0
3069,45.0
1765,22.5
332,55.0
903,32.5
2343,65.0
764,65.0
715,35.0
953,NA
955,22.5
1343,35.0
1695,57.5
1290,30.0
2109,50.0
984,37.5
3470,45.0
1884,NA
1887,62.5
3107,52.5
1156,67.5
2543,35.0
2077,45.0
632,67.5
2884,NA
2527,NA
2918,67.5
1461,47.5
472,NA
806,27.5
117,57.5
2903,57.5
1036,30.0
1632,47.5
3171,42.5
2479,67.5
2392,20.0
887,57.5
1879,50.0
1256,45.0
1674,37.5
2149,62.5
982,47.5
298,NA
3038,NA
1396,52.5
2797,52.5
3285,NA
360,37.5
3422,57.5
2501,57.5
1067,50.0
2866,47.5
1778,52.5
204,35.0
1197,35.0
3161,40.0
2744,47.5
1233,55.0
2168,35.0
1560,47.5
1418,NA
905,32.5
2515,52.5
3216,45.0
1461,47.5
22,15.0
2202,45.0
513,32.5
95,NA
1645,NA
2239,45.0
2925,27.5
1287,62.5
2117,45.0
2190,47.5
1352,62.5
488,40.0
3042,62.5
767,32.5
429,50.0
927,32.5
552,65.0
3263,50.0
1671,35.0
1519,52.5
1887,62.5
640,57.5
1639,27.5
836,55.0
1904,52.5
2041,37.5
125,50.0
1888,47.5
1999,45.0
782,62.5
1806,NA
1399,60.0
2500,37.5
2028,27.5
802,30.0
3143,52.5
1103,52.5
3387,45.0
297,37.5
2438,52.5
691,42.5
1407,37.5
1769,27.5
397,55.0
3220,40.0
2422,45.0
258,42.5
91,NA
1511,22.5
3238,62.5
288,60.0
1982,42.5
2273,47.5
2716,52.5
2432,37.5
1573,NA
1144,70.0
1224,40.0
494,42.5
164,57.5
2068,50.0
1182,2.5
1355,40.0
961,35.0
2696,65.0
879,NA
2988,57.5
1668,55.0
534,52.5
2560,NA
1978,42.5
3420,30.0
1089,NA
2720,25.0
3449,37.5
2127,62.5
11,30.0
1094,40.0
1469,47.5
809,57.5
749,NA
2567,47.5
263,47.5
1968,62.5
2549,27.5
3322,27.5
1177,55.0
1351,22.5
2674,35.0
2614,32.5
619,37.5
1995,NA
3495,72.5
741,62.5
589,57.5
678,52.5
371,40.0
1692,37.5
2556,62.5
2420,40.0
146,55.0
488,40.0
2172,37.5
6,40.0
2341,40.0
407,37.5
2022,50.0
822,62.5
151,NA
1289,30.0
3311,22.5
2524,57.5
2843,35.0
1912,50.0
2302,57.5
2895,42.5
1530,57.5
1234,30.0
3006,NA
2234,40.0
59,47.5
1625,37.5
2779,57.5
917,42.5
1640,37.5
2536,70.0
339,57.5
2729,47.5
2182,37.5
1088,47.5
628,52.5
2056,52.5
2752,30.0
1319,30.0
2089,35.0
3159,67.5
1292,NA
400,45.0
607,42.5
2626,67.5
667,62.5
1958,65.0
232,55.0
3106,60.0
1860,60.0
2553,60.0
1656,47.5
2556,62.5
1506,40.0
1816,67.5
1656,47.5
2483,37.5
842,25.0
572,57.5
2743,NA
592,55.0
2150,55.0
280,42.5
614,55.0
1278,40.0
256,30.0
3273,52.5
808,65.0
717,47.5
2906,62.5
2026,NA
2291,NA
1390,NA
1545,25.0
1776,62.5
2823,32.5
1041,47.5
253,47.5
503,NA
551,45.0
622,50.0
2736,30.0
1314,50.0
1118,42.5
3467,55.0
2323,40.0
726,57.5
938,32.5
359,40.0
2569,NA
75,35.0
1057,NA
2223,70.0
305,72.5
3482,NA
2939,57.5
1028,45.0
353,62.5
2542,42.5
1561,37.5
1734,37.5
3232,32.5
1765,22.5
1051,55.0
1700,47.5
2388,52.5
582,47.5
2283,37.5
3474,37.5
468,37.5
2665,55.0
3427,47.5
2375,32.5
2449,57.5
1717,45.0
3393,55.0
2402,70.0
1282,52.5
1528,NA
3395,30.0
304,37.5
988,32.5
67,60.0
2826,45.0
1858,52.5
1751,70.0
2278,57.5
1967,47.5
1315,37.5
1525,NA
1770,70.0
2244,NA
1309,47.5
3174,35.0
738,32.5
2849,30.0
3143,52.5
2116,30.0
292,50.0
2106,35.0
718,37.5
2048,40.0
73,55.0
3067,45.0
253,47.5
828,47.5
1333,NA
323,67.5
2742,57.5
1768,27.5
358,57.5
746,47.5
2732,42.5
568,50.0
2185,40.0
818,22.5
1169,47.5
872,35.0
3436,42.5
1799,70.0
191,NA
3125,35.0
1248,45.0
1546,50.0
272,35.0
1125,52.5
259,65.0
2356,37.5
2960,67.5
951,57.5
3214,35.0
106,52.5
1176,77.5
1192,57.5
1567,27.5
2047,40.0
1682,32.5
2073,45.0
3259,55.0
812,60.0
2518,45.0
3485,60.0
1133,30.0
1345,42.5
748,52.5
2648,47.5
1898,37.5
1942,42.5
2829,42.5
919,40.0
3297,32.5
2146,37.5
1843,37.5
3088,52.5
3413,55.0
364,57.5
3464,35.0
3315,32.5
10,50.0
1973,NA
1784,NA
1902,55.0
2673,50.0
2693,45.0
648,55.0
2348,42.5
1960,32.5
829,NA
1306,27.5
2550,57.5
593,60.0
1219,45.0
968,45.0
854,50.0
1116,NA
1040,45.0
1543,32.5
2,62.5
1640,37.5
98,40.0
2762,50.0
2744,47.5
1170,40.0
144,40.0
216,35.0
3069,45.0
649,32.5
851,32.5
2362,60.0
897,47.5
1792,37.5
664,62.5
2651,40.0
216,35.0
2750,60.0
1946,NA
1426,52.5
979,60.0
1397,55.0
8,57.5
291,35.0
559,NA
407,37.5
1422,60.0
635,27.5
1092,45.0
3028,52.5
1722,62.5
1517,NA
3142,25.0
2728,45.0
2109,50.0
179,55.0
3100,NA
2926,60.0
128,60.0
1863,35.0
485,52.5
3186,55.0
1924,65.0
2413,47.5
2570,42.5
2819,60.0
1367,47.5
1354,32.5
3207,62.5
1625,37.5
1810,27.5
2086,42.5
882,45.0
1650,65.0
1566,45.0
3109,25.0
3340,70.0
1486,55.0
1087,47.5
815,35.0
3374,55.0
494,42.5
1462,37.5
3115,62.5
673,47.5
2402,70.0
566,50.0
3440,42.5
783,37.5
1086,40.0
2606,55.0
1848,NA
1068,47.5
768,30.0
2568,60.0
992,55.0
827,62.5
946,NA
2192,32.5
1263,50.0
3146,60.0
1201,NA
563,65.0
1023,60.0
759,32.5
1893,47.5
68,52.5
2798,55.0
2389,52.5
991,52.5
3497,40.0
2183,27.5
1908,55.0
716,47.5
582,47.5
363,60.0
2814,52.5
2382,47.5
3419,50.0
1779,50.0
1846,47.5
702,NA
2496,45.0
535,35.0
853,47.5
1355,40.0
2073,45.0
1454,47.5
3346,40.0
145,50.0
3397,62.5
3186,55.0
3460,57.5
3124,45.0
2983,67.5
305,72.5
52,47.5
589,57.5
754,NA
898,30.0
733,50.0
3014,27.5
852,42.5
3370,32.5
596,0.0
1635,40.0
1592,27.5
1431,42.5
510,37.5
572,57.5
260,NA
251,30.0
1102,40.0
1684,40.0
442,40.0
1629,25.0
1738,35.0
2911,57.5
846,42.5
1048,NA
3172,27.5
3414,27.5
2737,55.0
548,NA
1496,52.5
988,32.5
1862,45.0
537,55.0
1482,35.0
3304,57.5
2976,52.5
3081,45.0
2787,37.5
1922,47.5
1610,65.0
1405,65.0
3071,20.0
2265,55.0
1088,47.5
688,37.5
1193,50.0
481,27.5
796,45.0
1056,75.0
2415,72.5
1136,65.0
1617,62.5
2865,60.0
1267,55.0
1586,NA
1272,40.0
896,20.0
1263,50.0
402,NA
283,15.0
629,55.0
1099,40.0
1791,27.5
709,55.0
985,47.5
672,62.5
422,62.5
1027,40.0
3248,42.5
2516,NA
291,35.0
966,12.5
2960,67.5
1796,37.5
175,47.5
3404,40.0
308,40.0
1506,40.0
442,40.0
1344,35.0
1048,NA
783,37.5
1229,62.5
1323,37.5
1051,55.0
401,30.0
1754,30.0
592,55.0
3223,60.0
2824,22.5
141,62.5
556,65.0
3221,42.5
1540,42.5
2301,57.5
1456,60.0
51,62.5
1186,47.5
2930,70.0
1824,65.0
2248,35.0
1751,70.0
2495,37.5
976,45.0
2010,35.0
101,65.0
1650,65.0
330,40.0
1258,47.5
2296,40.0
3068,47.5
3282,45.0
2009,30.0
1363,NA
1226,72.5
